shap_id,shape_pts_sequencia,shap_pt_lon,shap_pt_lat
shap_L1,537,-43.173786970977694,-22.912860262381262
shap_L1,538,-43.173788465371764,-22.9128614986602
shap_L1,539,-43.17378994643516,-22.91286271130698
shap_L1,540,-43.17379068123987,-22.912863308534188
shap_L1,541,-43.173832932973816,-22.91289310503775
shap_L1,542,-43.173879162834545,-22.912917307835706
shap_L1,543,-43.17392851317079,-22.91293546638264
shap_L1,544,-43.17398007019959,-22.912947245076634
shap_L1,545,-43.17403287567836,-22.91295242519982
shap_L1,546,-43.17408595314899,-22.91295091063848
shap_L1,547,-43.17406798654223,-22.912904623202383
shap_L1,548,-43.17401518107964,-22.91289944309198
shap_L1,549,-43.17396362406474,-22.91288766441028
shap_L1,550,-43.17391427373981,-22.912869505874976
shap_L1,551,-43.17386804388767,-22.91284530308775
shap_L1,552,-43.173825793134036,-22.91281550660505
shap_L1,553,-43.17382505735473,-22.91281490936681
shap_L1,554,-43.173823577266155,-22.912813696731554
shap_L1,555,-43.17382208189758,-22.912812460441746
shap_L1,556,-43.17382057223574,-22.912811199605677
shap_L1,557,-43.17381904829276,-22.91280991332044
shap_L1,558,-43.173817507168856,-22.91280859974665
shap_L1,559,-43.1738159488761,-22.912807257981402
shap_L1,560,-43.173814372451965,-22.91280588711059
shap_L1,561,-43.173812777908516,-22.912804486231337
shap_L1,562,-43.17381116234599,-22.912803053504216
shap_L1,563,-43.17380952578856,-22.91280158712344
shap_L1,564,-43.17380786728581,-22.912800085272018
shap_L1,565,-43.17380618490048,-22.91279854702461
shap_L1,566,-43.17380447673163,-22.912796968747283
shap_L1,567,-43.173802740829956,-22.91279535041758
shap_L1,568,-43.173800976281306,-22.912793687509822
shap_L1,569,-43.17379918017378,-22.91279197908752
shap_L1,570,-43.173797350630636,-22.91279021971087
shap_L1,571,-43.17379548377744,-22.91278840752925
shap_L1,572,-43.173793577725384,-22.912786538005797
shap_L1,573,-43.17379162862417,-22.912784607484085
shap_L1,574,-43.17378963071056,-22.912782609576617
shap_L1,575,-43.17378758210782,-22.912780538843602
shap_L1,576,-43.173785474152865,-22.91277838705814
shap_L1,577,-43.17378330303177,-22.912776147855123
shap_L1,578,-43.17378105816843,-22.91277381027655
shap_L1,579,-43.17377873094817,-22.912771362483927
shap_L1,580,-43.17377630988077,-22.912768788993564
shap_L1,581,-43.173773778638925,-22.912766071557037
shap_L1,582,-43.173771117081436,-22.91276318556085
shap_L1,583,-43.17376830125312,-22.912760100026407
shap_L1,584,-43.17376529372294,-22.91275677117768
shap_L1,585,-43.17376204170722,-22.912753137001467
shap_L1,586,-43.17375846756509,-22.912749099077352
shap_L1,587,-43.17375443501192,-22.912744497807395
shap_L1,588,-43.17374968215137,-22.912739017730487
shap_L1,589,-43.17374352579248,-22.912731847290974
shap_L1,590,-43.1737287710969,-22.912714456781554
shap_L1,591,-43.1741210639947,-22.91290310862808
shap_L1,592,-43.174138314748994,-22.912942728864632
shap_L1,593,-43.17413926511016,-22.912942516742117
shap_L1,594,-43.17414118450837,-22.912942080972364
shap_L1,595,-43.17414312847881,-22.91294163013355
shap_L1,596,-43.17414509799613,-22.912941164236862
shap_L1,597,-43.17414709405922,-22.912940681487736
shap_L1,598,-43.17414911763063,-22.912940182800266
shap_L1,599,-43.17415117068386,-22.912939666391058
shap_L1,600,-43.17415325323101,-22.91293913135725
shap_L1,601,-43.17415536917078,-22.91293857774364
shap_L1,602,-43.1741575185152,-22.912938004647334
shap_L1,603,-43.17415970322575,-22.912937411187844
shap_L1,604,-43.1741619252638,-22.912936796484715
shap_L1,605,-43.174164186590815,-22.912936159657423
shap_L1,606,-43.174166491129625,-22.912935498945032
shap_L1,607,-43.174168839879094,-22.912934812552955
shap_L1,608,-43.17417123672576,-22.912934101428885
shap_L1,609,-43.17417368465413,-22.912933361092005
shap_L1,610,-43.17417618755071,-22.912932592489994
shap_L1,611,-43.174178749362575,-22.912931792056117
shap_L1,612,-43.17418137596189,-22.91293095805182
shap_L1,613,-43.17418407029684,-22.912930088704893
shap_L1,614,-43.17418684119986,-22.91292917960177
shap_L1,615,-43.17418969551783,-22.912928229015062
shap_L1,616,-43.17419264110848,-22.91292723251996
shap_L1,617,-43.174195687791055,-22.912926184811134
shap_L1,618,-43.17419884828456,-22.912925082422678
shap_L1,619,-43.17420213732992,-22.912923916493757
shap_L1,620,-43.17420557254363,-22.912922681808663
shap_L1,621,-43.17420917748696,-22.912921365995842
shap_L1,622,-43.17421298155707,-22.912919957653816
shap_L1,623,-43.17421702398243,-22.912918439172884
shap_L1,624,-43.17422135770937,-22.912916787682942
shap_L1,625,-43.17422606019594,-22.91291496975918
shap_L1,626,-43.17423125104055,-22.912912935303705
shap_L1,627,-43.17423713025999,-22.91291059811877
shap_L1,628,-43.174244089981606,-22.912907793845278
shap_L1,629,-43.17425313898862,-22.912904097012753
shap_L1,630,-43.174274929241065,-22.912895056219117
shap_L1,631,-43.17426117098458,-22.912867167713802
shap_L1,632,-43.17425646850011,-22.912868985638728
shap_L1,633,-43.17425213477509,-22.9128706371298
shap_L1,634,-43.17424809235152,-22.91287215561173
shap_L1,635,-43.174244288283056,-22.91287356395472
shap_L1,636,-43.17424068334131,-22.912874879768463
shap_L1,637,-43.1742372481291,-22.91287611445441
shap_L1,638,-43.174233959085186,-22.912877280384166
shap_L1,639,-43.17423079859305,-22.912878382773407
shap_L1,640,-43.17422775192389,-22.912879429580112
shap_L1,641,-43.17422480632239,-22.912880426978848
shap_L1,642,-43.174221952005674,-22.91288137756626
shap_L1,643,-43.17421918209059,-22.912882285778405
shap_L1,644,-43.17421648677002,-22.91288315601767
shap_L1,645,-43.17421386017182,-22.912883990022646
shap_L1,646,-43.17421129836104,-22.912884790457177
shap_L1,647,-43.174208795465496,-22.91288555905981
shap_L1,648,-43.174206347550275,-22.912886298494406
shap_L1,649,-43.174203950692515,-22.91288701052197
shap_L1,650,-43.17420160195611,-22.912887696011744
shap_L1,651,-43.174199297406176,-22.91288835762761
shap_L1,652,-43.174197036080095,-22.912888994455447
shap_L1,653,-43.17419481404294,-22.91288960915915
shap_L1,654,-43.174192629333305,-22.912890202619174
shap_L1,655,-43.17419047998976,-22.91289077571602
shap_L1,656,-43.17418836405088,-22.912891329330165
shap_L1,657,-43.17418628151665,-22.9128918634616
shap_L1,658,-43.17418422845216,-22.912892380774224
shap_L1,659,-43.17418220488157,-22.91289287946218
shap_L1,660,-43.1741802088193,-22.91289336221181
shap_L1,661,-43.174178239302755,-22.912893828108988
shap_L1,662,-43.174176296307756,-22.91289427895948
shap_L1,663,-43.174174376910315,-22.912894714729713
shap_L1,664,-43.174173425574864,-22.91289492684127
shap_L1,665,-43.17426636182688,-22.912865133257004
shap_L1,666,-43.1742722410437,-22.91286279607059
shap_L1,667,-43.174279200762186,-22.912859991795344
shap_L1,668,-43.174288249765134,-22.912856294960516
shap_L1,669,-43.174310040007725,-22.912847254161374
shap_L1,670,-43.17452827706381,-22.91275630531395
shap_L1,671,-43.17454817145969,-22.912747977756812
shap_L1,672,-43.174556390106055,-22.91274448447697
shap_L1,673,-43.174562682752224,-22.912741774563614
shap_L1,674,-43.174567973766045,-22.912739465822803
shap_L1,675,-43.17457262581667,-22.91273740981073
shap_L1,676,-43.17457682024469,-22.9127355318541
shap_L1,677,-43.17458066877846,-22.912733787182507
shap_L1,678,-43.174584242004904,-22.912732145904233
shap_L1,679,-43.17458758891111,-22.912730589618622
shap_L1,680,-43.17459074772664,-22.91272910251059
shap_L1,681,-43.17459374296316,-22.912727674025447
shap_L1,682,-43.17459659909612,-22.912726296317263
shap_L1,683,-43.17459932986755,-22.912724962319754
shap_L1,684,-43.17460195191925,-22.912723666805952
shap_L1,685,-43.17460447409578,-22.91272240445938
shap_L1,686,-43.174606907154704,-22.912721172694575
shap_L1,687,-43.17460925895378,-22.91271996708671
shap_L1,688,-43.17461153632776,-22.9127187868113
shap_L1,689,-43.174613744198325,-22.91271762831279
shap_L1,690,-43.1746158894123,-22.912716489863815
shap_L1,691,-43.174617975892545,-22.91271536970341
shap_L1,692,-43.174620006575104,-22.912714266962272
shap_L1,693,-43.174621986357515,-22.91271317989067
shap_L1,694,-43.17462391721327,-22.91271210670519
shap_L1,695,-43.17462580304103,-22.912711047450646
shap_L1,696,-43.17462764581431,-22.912710000343687
shap_L1,697,-43.174629447494524,-22.912708964503786
shap_L1,698,-43.17463121100566,-22.912707939964577
shap_L1,699,-43.17463293733447,-22.91270692583437
shap_L1,700,-43.17463462942914,-22.912705920340972
shap_L1,701,-43.174636287277586,-22.9127049243873
shap_L1,702,-43.17463791381587,-22.912703937104045
shap_L1,703,-43.174639510042844,-22.912702956696656
shap_L1,704,-43.17464107692109,-22.9127019840792
shap_L1,705,-43.17464261542526,-22.912701019262894
shap_L1,706,-43.17464412752888,-22.912700060464353
shap_L1,707,-43.17464561321984,-22.912699108586473
shap_L1,708,-43.174647074471665,-22.91269816184587
shap_L1,709,-43.17464851127227,-22.912697221145436
shap_L1,710,-43.17464992459628,-22.9126962864964
shap_L1,711,-43.174651239692174,-22.91269540760938
shap_L1,712,-43.17466763031251,-22.912721745130014
shap_L1,713,-43.17466745721189,-22.91272185963167
shap_L1,714,-43.174665918139226,-22.91272286688423
shap_L1,715,-43.17466435461536,-22.912723880176973
shap_L1,716,-43.17466276274159,-22.912724899465065
shap_L1,717,-43.174661143468406,-22.912725926565525
shap_L1,718,-43.17465949583324,-22.91272696056421
shap_L1,719,-43.174657817886754,-22.912728001438794
shap_L1,720,-43.17465610863012,-22.912729050983778
shap_L1,721,-43.17465436710075,-22.912730108285103
shap_L1,722,-43.17465259035047,-22.912731175114946
shap_L1,723,-43.17465077935395,-22.912732251484492
shap_L1,724,-43.17464893020043,-22.912733338251847
shap_L1,725,-43.17464704094061,-22.91273443539458
shap_L1,726,-43.17464511155028,-22.91273554471851
shap_L1,727,-43.17464313814288,-22.91273666527589
shap_L1,728,-43.174641118720714,-22.91273780065593
shap_L1,729,-43.174639051358646,-22.91273894903038
shap_L1,730,-43.174636931135,-22.912740113954857
shap_L1,731,-43.174634756100424,-22.912741295406924
shap_L1,732,-43.17463252234419,-22.91274249424467
shap_L1,733,-43.17463022495669,-22.91274371312074
shap_L1,734,-43.17462786001508,-22.91274495379614
shap_L1,735,-43.17462542164721,-22.912746218009413
shap_L1,736,-43.174622902994145,-22.912747508390844
shap_L1,737,-43.17462029718487,-22.912748828473518
shap_L1,738,-43.17461759542325,-22.91275017996247
shap_L1,739,-43.17461478789006,-22.912751568163014
shap_L1,740,-43.17461186284099,-22.912752996552236
shap_L1,741,-43.17460880555933,-22.912754472185267
shap_L1,742,-43.174605596467174,-22.912756001158296
shap_L1,743,-43.17460221397678,-22.91275759405959
shap_L1,744,-43.17459862967786,-22.912759261398953
shap_L1,745,-43.17459480340356,-22.91276101806623
shap_L1,746,-43.174590682207686,-22.912762886931695
shap_L1,747,-43.1745861896553,-22.912764897819866
shap_L1,748,-43.1745812081096,-22.912767099948397
shap_L1,749,-43.17457554154954,-22.912769572337027
shap_L1,750,-43.17456880278211,-22.912772474887106
shap_L1,751,-43.17456000081146,-22.912776215214702
shap_L1,752,-43.17453869574478,-22.91278513339602
shap_L1,753,-43.17468648586393,-22.912668196167527
shap_L1,754,-43.174708204990644,-22.912690808511087
shap_L1,755,-43.174743695246875,-22.912654906361805
shap_L1,756,-43.17471747288741,-22.912636849539698
shap_L1,757,-43.17474363946359,-22.912601935606187
shap_L1,758,-43.17474446877011,-22.91260064477006
shap_L1,759,-43.17474535102758,-22.91259925791798
shap_L1,760,-43.174746235512494,-22.912597850321745
shap_L1,761,-43.1747471251972,-22.91259641840334
shap_L1,762,-43.17474801908284,-22.912594963957417
shap_L1,763,-43.1747489171936,-22.912593485178142
shap_L1,764,-43.174749819553675,-22.912591980259737
shap_L1,765,-43.17475072811238,-22.91259044922462
shap_L1,766,-43.17475164094458,-22.912588890244564
shap_L1,767,-43.174752560986356,-22.912587302450323
shap_L1,768,-43.17475348630045,-22.91258568491659
shap_L1,769,-43.17475441789784,-22.912584034945848
shap_L1,770,-43.17475535772781,-22.91258235256056
shap_L1,771,-43.17475630483992,-22.912580635943673
shap_L1,772,-43.174757260257174,-22.91257888149485
shap_L1,773,-43.174758223979566,-22.91257708921409
shap_L1,774,-43.17475919799273,-22.912575256415103
shap_L1,775,-43.17476018233291,-22.912573380389222
shap_L1,776,-43.174761178011025,-22.912571458438933
shap_L1,777,-43.17476218507551,-22.91256948695271
shap_L1,778,-43.17476320647447,-22.912567464158315
shap_L1,779,-43.17476424228048,-22.912565384638416
shap_L1,780,-43.174765293516586,-22.91256324479264
shap_L1,781,-43.17476636316719,-22.9125610401401
shap_L1,782,-43.1747674532663,-22.912558764382975
shap_L1,783,-43.17476856391063,-22.912556410298073
shap_L1,784,-43.174769700046056,-22.91255397252405
shap_L1,785,-43.174770862804415,-22.912551439334518
shap_L1,786,-43.17477205815461,-22.912548801767706
shap_L1,787,-43.174773289214095,-22.912546045410917
shap_L1,788,-43.17477456202429,-22.91254315588507
shap_L1,789,-43.174775883710154,-22.91254011069621
shap_L1,790,-43.17477726338218,-22.91253688466412
shap_L1,791,-43.174778714170515,-22.912533443624483
shap_L1,792,-43.17478025231057,-22.91252973990307
shap_L1,793,-43.174781904086714,-22.91252570336543
shap_L1,794,-43.17478370596528,-22.912521231484874
shap_L1,795,-43.17478572468019,-22.912516145324805
shap_L1,796,-43.17478808570861,-22.91251010136865
shap_L1,797,-43.17479111972378,-22.912502210317104
shap_L1,798,-43.174798328709294,-22.912483120873944
shap_L1,799,-43.174830242736334,-22.912490204418287
shap_L1,800,-43.17482252335242,-22.912510647061996
shap_L1,801,-43.17481927322798,-22.912519098220145
shap_L1,802,-43.17481674465115,-22.91252557009496
shap_L1,803,-43.174814583648974,-22.912531017639527
shap_L1,804,-43.1748126527461,-22.912535806808275
shap_L1,805,-43.174810885039335,-22.912540129178435
shap_L1,806,-43.174809237118886,-22.912544096227165
shap_L1,807,-43.174807683626675,-22.91254778171178
shap_L1,808,-43.17480620536698,-22.912551235981486
shap_L1,809,-43.17480479013603,-22.912554496823464
shap_L1,810,-43.17480342781234,-22.912557592115387
shap_L1,811,-43.17480210933379,-22.9125605434259
shap_L1,812,-43.1748008295973,-22.912563367854013
shap_L1,813,-43.17479958352403,-22.91256608069289
shap_L1,814,-43.17479836708231,-22.91256869182956
shap_L1,815,-43.17479717720304,-22.91257121206515
shap_L1,816,-43.174796010853406,-22.91257364949212
shap_L1,817,-43.17479486501273,-22.91257601130001
shap_L1,818,-43.17479373863376,-22.912578302894968
shap_L1,819,-43.17479262969465,-22.91258052967198
shap_L1,820,-43.1747915361856,-22.912582696123103
shap_L1,821,-43.174790457071495,-22.912584806751603
shap_L1,822,-43.174789391329305,-22.912586865157852
shap_L1,823,-43.17478833696134,-22.912588874931036
shap_L1,824,-43.174787293943425,-22.912590837876948
shap_L1,825,-43.174786261264614,-22.912592756693037
shap_L1,826,-43.17478523887654,-22.91259463499091
shap_L1,827,-43.174784223843126,-22.91259647363984
shap_L1,828,-43.174783218077444,-22.91259827537093
shap_L1,829,-43.174782219605945,-22.91260004196755
shap_L1,830,-43.17478122841656,-22.912601774332593
shap_L1,831,-43.17478024447301,-22.91260347517476
shap_L1,832,-43.174779265825975,-22.91260514447162
shap_L1,833,-43.17477829342595,-22.912606784040193
shap_L1,834,-43.17477732627406,-22.912608395675022
shap_L1,835,-43.17477636533289,-22.91260998029026
shap_L1,836,-43.17477540767845,-22.91261153785226
shap_L1,837,-43.174774455235884,-22.912613070189227
shap_L1,838,-43.1747735079931,-22.912614578204057
shap_L1,839,-43.17477340044416,-22.912614747641243
shap_L1,840,-43.17489603112253,-22.91231504331549
shap_L1,841,-43.174926370425204,-22.91223422103718
shap_L1,842,-43.1749344386892,-22.91221269153135
shap_L1,843,-43.17498197474355,-22.912085337602917
shap_L1,844,-43.17498998570118,-22.912063791179815
shap_L1,845,-43.175020019122556,-22.911982871444835
shap_L1,846,-43.175061446541704,-22.911871193475417
shap_L1,847,-43.17509148085732,-22.911790272827876
shap_L1,848,-43.17509949080252,-22.911768726385056
shap_L1,849,-43.17514702749473,-22.911641372391646
shap_L1,850,-43.17515509469579,-22.911619843760246
shap_L1,851,-43.17518543367465,-22.911539020502868
shap_L1,852,-43.17524492859024,-22.911380613999235
shap_L1,853,-43.17521592954354,-22.91137126672612
shap_L1,854,-43.17557458809103,-22.910416326814754
shap_L1,855,-43.175603578869584,-22.910425696494652
shap_L1,856,-43.17561522076046,-22.91039001952478
shap_L1,857,-43.17558936601816,-22.91038166114786
shap_L1,858,-43.17560718031004,-22.91034824222906
shap_L1,859,-43.17562364538035,-22.91035357413976
shap_L1,860,-43.175632604981814,-22.9103051254549
shap_L1,861,-43.17564156134958,-22.910256699307634
shap_L1,862,-43.17565804357187,-22.910261987162677
shap_L1,863,-43.17567585782962,-22.910228568233595
shap_L1,864,-43.17564998691414,-22.910220254833728
shap_L1,865,-43.17566162779688,-22.910184577846465
shap_L1,866,-43.17569063570772,-22.910193902553505
shap_L1,867,-43.17727185424862,-22.90598365273583
shap_L1,868,-43.17762182680204,-22.90505175121097
shap_L1,869,-43.17895739906842,-22.90140871003621
shap_L1,870,-43.17899284091369,-22.901314367968848
shap_L1,871,-43.178995847517015,-22.901306372637393
shap_L1,872,-43.17902212573206,-22.901322911326787
shap_L1,873,-43.179047572729544,-22.901255201697648
shap_L1,874,-43.179058139927506,-22.901227163452706
shap_L1,875,-43.179060620679174,-22.901220589792
shap_L1,876,-43.17904679921375,-22.901171157226827
shap_L1,877,-43.179060071515124,-22.90113602142209
shap_L1,878,-43.17910093168921,-22.901114457477487
shap_L1,879,-43.17910344059079,-22.90110789226577
shap_L1,880,-43.17911415429872,-22.901079902652487
shap_L1,881,-43.179103091598726,-22.90102227324805
shap_L1,882,-43.17914008161349,-22.901012348410823
shap_L1,883,-43.179166195672124,-22.900944311373078
shap_L1,884,-43.17917698612085,-22.90091612035314
shap_L1,885,-43.179179233399125,-22.90091024115761
shap_L1,886,-43.17914611257885,-22.90090852506736
shap_L1,887,-43.17915938483662,-22.90087338834703
